,Entity,Code,Year,Population (historical)
5210,Belarus,BLR,1839,2801679
5211,Belarus,BLR,1840,2827389
5212,Belarus,BLR,1841,2853335
5213,Belarus,BLR,1842,2879519
5214,Belarus,BLR,1843,2905943
5215,Belarus,BLR,1844,2932610
5216,Belarus,BLR,1845,2959521
5217,Belarus,BLR,1846,2986679
5218,Belarus,BLR,1847,3014087
5219,Belarus,BLR,1848,3041746
5220,Belarus,BLR,1849,3069659
5221,Belarus,BLR,1850,3097828
5222,Belarus,BLR,1851,3127470
5223,Belarus,BLR,1852,3157395
5224,Belarus,BLR,1853,3187606
5225,Belarus,BLR,1854,3218106
5226,Belarus,BLR,1855,3248897
5227,Belarus,BLR,1856,3279982
5228,Belarus,BLR,1857,3311364
5229,Belarus,BLR,1858,3343046
5230,Belarus,BLR,1859,3375031
5231,Belarus,BLR,1860,3407320
5232,Belarus,BLR,1861,3439919
5233,Belarus,BLR,1862,3472828
5234,Belarus,BLR,1863,3506052
5235,Belarus,BLR,1864,3539594
5236,Belarus,BLR,1865,3573455
5237,Belarus,BLR,1866,3607640
5238,Belarus,BLR,1867,3642152
5239,Belarus,BLR,1868,3676993
5240,Belarus,BLR,1869,3712167
5241,Belarus,BLR,1870,3747677
5242,Belarus,BLR,1871,3783526
5243,Belarus,BLR,1872,3819717
5244,Belarus,BLR,1873,3856254
5245,Belarus,BLR,1874,3893140
5246,Belarus,BLR,1875,3930378
5247,Belarus,BLR,1876,3967971
5248,Belarus,BLR,1877,4005924
5249,Belarus,BLR,1878,4044239
5250,Belarus,BLR,1879,4082920
5251,Belarus,BLR,1880,4121970
5252,Belarus,BLR,1881,4161393
5253,Belarus,BLR,1882,4201193
5254,Belarus,BLR,1883,4241372
5255,Belarus,BLR,1884,4281935
5256,Belarus,BLR,1885,4322886
5257,Belarus,BLR,1886,4364227
5258,Belarus,BLR,1887,4405964
5259,Belarus,BLR,1888,4448098
5260,Belarus,BLR,1889,4490635
5261,Belarus,BLR,1890,4533578
5262,Belarus,BLR,1891,4576931
5263,Belarus,BLR,1892,4620698
5264,Belarus,BLR,1893,4664883
5265,Belarus,BLR,1894,4709490
5266,Belarus,BLR,1895,4754522
5267,Belarus,BLR,1896,4799985
5268,Belarus,BLR,1897,4845881
5269,Belarus,BLR,1898,4892215
5270,Belarus,BLR,1899,4938992
5271,Belarus,BLR,1900,4986216
5272,Belarus,BLR,1901,5033890
5273,Belarus,BLR,1902,5082019
5274,Belarus,BLR,1903,5130608
5275,Belarus,BLR,1904,5179660
5276,Belarus,BLR,1905,5229181
5277,Belarus,BLR,1906,5279174
5278,Belarus,BLR,1907,5329645
5279,Belarus,BLR,1908,5380597
5280,Belarus,BLR,1909,5432036
5281,Belarus,BLR,1910,5483965
5282,Belarus,BLR,1911,5536390
5283,Belarus,BLR,1912,5589316
5284,Belarus,BLR,1913,5642747
5285,Belarus,BLR,1914,5696687
5286,Belarus,BLR,1915,5751143
5287,Belarus,BLR,1916,5806118
5288,Belarus,BLR,1917,5861618
5289,Belarus,BLR,1918,5915408
5290,Belarus,BLR,1919,5969691
5291,Belarus,BLR,1920,6024473
5292,Belarus,BLR,1921,6079757
5293,Belarus,BLR,1922,6135548
5294,Belarus,BLR,1923,6191852
5295,Belarus,BLR,1924,6248672
5296,Belarus,BLR,1925,6306014
5297,Belarus,BLR,1926,6363881
5298,Belarus,BLR,1927,6422280
5299,Belarus,BLR,1928,6481215
5300,Belarus,BLR,1929,6540690
5301,Belarus,BLR,1930,6600712
5302,Belarus,BLR,1931,6661284
5303,Belarus,BLR,1932,6722412
5304,Belarus,BLR,1933,6784101
5305,Belarus,BLR,1934,6846356
5306,Belarus,BLR,1935,6909182
5307,Belarus,BLR,1936,6972585
5308,Belarus,BLR,1937,7036570
5309,Belarus,BLR,1938,7101141
5310,Belarus,BLR,1939,7166306
5311,Belarus,BLR,1940,7232068
5312,Belarus,BLR,1941,7298434
5313,Belarus,BLR,1942,7365409
5314,Belarus,BLR,1943,7432998
5315,Belarus,BLR,1944,7501208
5316,Belarus,BLR,1945,7570044
5317,Belarus,BLR,1946,7639511
5318,Belarus,BLR,1947,7709616
5319,Belarus,BLR,1948,7780364
5320,Belarus,BLR,1949,7846138
5321,Belarus,BLR,1950,7127596
5322,Belarus,BLR,1951,7189432
5323,Belarus,BLR,1952,7264610
5324,Belarus,BLR,1953,7350643
5325,Belarus,BLR,1954,7448885
5326,Belarus,BLR,1955,7560677
5327,Belarus,BLR,1956,7682876
5328,Belarus,BLR,1957,7811338
5329,Belarus,BLR,1958,7944094
5330,Belarus,BLR,1959,8081320
5331,Belarus,BLR,1960,8208004
5332,Belarus,BLR,1961,8320429
5333,Belarus,BLR,1962,8424479
5334,Belarus,BLR,1963,8517706
5335,Belarus,BLR,1964,8602841
5336,Belarus,BLR,1965,8679940
5337,Belarus,BLR,1966,8752970
5338,Belarus,BLR,1967,8823251
5339,Belarus,BLR,1968,8891334
5340,Belarus,BLR,1969,8954602
5341,Belarus,BLR,1970,9014901
5342,Belarus,BLR,1971,9079746
5343,Belarus,BLR,1972,9144639
5344,Belarus,BLR,1973,9205708
5345,Belarus,BLR,1974,9265674
5346,Belarus,BLR,1975,9324290
5347,Belarus,BLR,1976,9380093
5348,Belarus,BLR,1977,9434945
5349,Belarus,BLR,1978,9485806
5350,Belarus,BLR,1979,9537697
5351,Belarus,BLR,1980,9603173
5352,Belarus,BLR,1981,9678047
5353,Belarus,BLR,1982,9748285
5354,Belarus,BLR,1983,9815555
5355,Belarus,BLR,1984,9881697
5356,Belarus,BLR,1985,9944185
5357,Belarus,BLR,1986,10004288
5358,Belarus,BLR,1987,10057608
5359,Belarus,BLR,1988,10107636
5360,Belarus,BLR,1989,10158780
5361,Belarus,BLR,1990,10186257
5362,Belarus,BLR,1991,10193888
5363,Belarus,BLR,1992,10217561
5364,Belarus,BLR,1993,10241320
5365,Belarus,BLR,1994,10230192
5366,Belarus,BLR,1995,10197466
5367,Belarus,BLR,1996,10164023
5368,Belarus,BLR,1997,10122364
5369,Belarus,BLR,1998,10080580
5370,Belarus,BLR,1999,10039223
5371,Belarus,BLR,2000,9991311
5372,Belarus,BLR,2001,9938068
5373,Belarus,BLR,2002,9873451
5374,Belarus,BLR,2003,9803174
5375,Belarus,BLR,2004,9735090
5376,Belarus,BLR,2005,9667831
5377,Belarus,BLR,2006,9608041
5378,Belarus,BLR,2007,9563136
5379,Belarus,BLR,2008,9529357
5380,Belarus,BLR,2009,9507334
5381,Belarus,BLR,2010,9490752
5382,Belarus,BLR,2011,9472737
5383,Belarus,BLR,2012,9463075
5384,Belarus,BLR,2013,9464454
5385,Belarus,BLR,2014,9472704
5386,Belarus,BLR,2015,9487288
5387,Belarus,BLR,2016,9499067
5388,Belarus,BLR,2017,9495792
5389,Belarus,BLR,2018,9480033
5390,Belarus,BLR,2019,9435414
5391,Belarus,BLR,2020,9350943
5392,Belarus,BLR,2021,9251367
5393,Belarus,BLR,2022,9173241
5394,Belarus,BLR,2023,9115680
5395,Belgium,BEL,-10000,888
5396,Belgium,BEL,-9000,1333
5397,Belgium,BEL,-8000,2000
5398,Belgium,BEL,-7000,3000
5399,Belgium,BEL,-6000,3000
5400,Belgium,BEL,-5000,3000
5401,Belgium,BEL,-4000,10000
5402,Belgium,BEL,-3000,20000
5403,Belgium,BEL,-2000,40000
5404,Belgium,BEL,-1000,100000
5405,Belgium,BEL,0,300085
5406,Belgium,BEL,100,311853
5407,Belgium,BEL,200,324083
5408,Belgium,BEL,300,336792
5409,Belgium,BEL,400,350000
5410,Belgium,BEL,500,350000
5411,Belgium,BEL,600,210000
5412,Belgium,BEL,700,280000
5413,Belgium,BEL,800,300000
5414,Belgium,BEL,900,350000
5415,Belgium,BEL,1000,400000
5416,Belgium,BEL,1100,600000
5417,Belgium,BEL,1200,900000
5418,Belgium,BEL,1300,1250000
5419,Belgium,BEL,1400,800000
5420,Belgium,BEL,1500,1250000
5421,Belgium,BEL,1600,1500000
5422,Belgium,BEL,1700,1750000
5423,Belgium,BEL,1710,1915727
5424,Belgium,BEL,1720,2081455
5425,Belgium,BEL,1730,2247183
5426,Belgium,BEL,1740,2412911
5427,Belgium,BEL,1750,2578639
5428,Belgium,BEL,1760,2744366
5429,Belgium,BEL,1770,2910094
5430,Belgium,BEL,1780,3075822
5431,Belgium,BEL,1790,3241550
5432,Belgium,BEL,1800,3250000
5433,Belgium,BEL,1801,3258961
5434,Belgium,BEL,1802,3267947
5435,Belgium,BEL,1803,3276958
5436,Belgium,BEL,1804,3285994
5437,Belgium,BEL,1805,3295054
5438,Belgium,BEL,1806,3304140
5439,Belgium,BEL,1807,3313251
5440,Belgium,BEL,1808,3322386
5441,Belgium,BEL,1809,3331547
5442,Belgium,BEL,1810,3340759
5443,Belgium,BEL,1811,3349970
5444,Belgium,BEL,1812,3359207
5445,Belgium,BEL,1813,3368470
5446,Belgium,BEL,1814,3377758
5447,Belgium,BEL,1815,3387071
5448,Belgium,BEL,1816,3396411
5449,Belgium,BEL,1817,3405776
5450,Belgium,BEL,1818,3415167
5451,Belgium,BEL,1819,3428762
5452,Belgium,BEL,1820,3446611
5453,Belgium,BEL,1821,3468762
5454,Belgium,BEL,1822,3495265
5455,Belgium,BEL,1823,3526170
5456,Belgium,BEL,1824,3557348
5457,Belgium,BEL,1825,3588801
5458,Belgium,BEL,1826,3620533
5459,Belgium,BEL,1827,3652545
5460,Belgium,BEL,1828,3684841
5461,Belgium,BEL,1829,3717143
5462,Belgium,BEL,1830,3749449
5463,Belgium,BEL,1831,3781756
5464,Belgium,BEL,1832,3814064
5465,Belgium,BEL,1833,3846368
5466,Belgium,BEL,1834,3878946
5467,Belgium,BEL,1835,3911800
5468,Belgium,BEL,1836,3944932
5469,Belgium,BEL,1837,3978344
5470,Belgium,BEL,1838,4012040
5471,Belgium,BEL,1839,4046206
5472,Belgium,BEL,1840,4080847
5473,Belgium,BEL,1841,4115969
5474,Belgium,BEL,1842,4151578
5475,Belgium,BEL,1843,4187679
5476,Belgium,BEL,1844,4224094
5477,Belgium,BEL,1845,4260826
5478,Belgium,BEL,1846,4297878
5479,Belgium,BEL,1847,4335251
5480,Belgium,BEL,1848,4372950
5481,Belgium,BEL,1849,4408894
5482,Belgium,BEL,1850,4443056
5483,Belgium,BEL,1851,4475157
5484,Belgium,BEL,1852,4505413
5485,Belgium,BEL,1853,4533797
5486,Belgium,BEL,1854,4562359
5487,Belgium,BEL,1855,4591101
5488,Belgium,BEL,1856,4620024
5489,Belgium,BEL,1857,4649129
5490,Belgium,BEL,1858,4678418
5491,Belgium,BEL,1859,4708755
5492,Belgium,BEL,1860,4740154
5493,Belgium,BEL,1861,4772628
5494,Belgium,BEL,1862,4806190
5495,Belgium,BEL,1863,4840852
5496,Belgium,BEL,1864,4875764
5497,Belgium,BEL,1865,4910928
5498,Belgium,BEL,1866,4946346
5499,Belgium,BEL,1867,4982019
5500,Belgium,BEL,1868,5017949
5501,Belgium,BEL,1869,5055298
5502,Belgium,BEL,1870,5094086
5503,Belgium,BEL,1871,5134332
5504,Belgium,BEL,1872,5176056
5505,Belgium,BEL,1873,5219281
5506,Belgium,BEL,1874,5262866
5507,Belgium,BEL,1875,5306815
5508,Belgium,BEL,1876,5351131
5509,Belgium,BEL,1877,5395817
5510,Belgium,BEL,1878,5440877
5511,Belgium,BEL,1879,5487623
5512,Belgium,BEL,1880,5536082
5513,Belgium,BEL,1881,5586281
5514,Belgium,BEL,1882,5638248
5515,Belgium,BEL,1883,5692009
5516,Belgium,BEL,1884,5746284
5517,Belgium,BEL,1885,5801075
5518,Belgium,BEL,1886,5856389
5519,Belgium,BEL,1887,5912231
5520,Belgium,BEL,1888,5968605
5521,Belgium,BEL,1889,6025743
5522,Belgium,BEL,1890,6083656
5523,Belgium,BEL,1891,6142352
5524,Belgium,BEL,1892,6201841
5525,Belgium,BEL,1893,6262134
5526,Belgium,BEL,1894,6323013
5527,Belgium,BEL,1895,6384484
5528,Belgium,BEL,1896,6446552
5529,Belgium,BEL,1897,6509224
5530,Belgium,BEL,1898,6572505
5531,Belgium,BEL,1899,6638079
5532,Belgium,BEL,1900,6705987
5533,Belgium,BEL,1901,6776269
5534,Belgium,BEL,1902,6848968
5535,Belgium,BEL,1903,6924126
5536,Belgium,BEL,1904,7000108
5537,Belgium,BEL,1905,7076924
5538,Belgium,BEL,1906,7154584
5539,Belgium,BEL,1907,7233095
5540,Belgium,BEL,1908,7312468
5541,Belgium,BEL,1909,7377299
5542,Belgium,BEL,1910,7427418
5543,Belgium,BEL,1911,7462655
5544,Belgium,BEL,1912,7482838
5545,Belgium,BEL,1913,7487791
5546,Belgium,BEL,1914,7492747
5547,Belgium,BEL,1915,7497707
5548,Belgium,BEL,1916,7502669
5549,Belgium,BEL,1917,7507636
5550,Belgium,BEL,1918,7513025
5551,Belgium,BEL,1919,7527467
5552,Belgium,BEL,1920,7551028
5553,Belgium,BEL,1921,7583777
5554,Belgium,BEL,1922,7625781
5555,Belgium,BEL,1923,7677110
5556,Belgium,BEL,1924,7728784
5557,Belgium,BEL,1925,7780807
5558,Belgium,BEL,1926,7833179
5559,Belgium,BEL,1927,7885904
5560,Belgium,BEL,1928,7938984
5561,Belgium,BEL,1929,7986890
5562,Belgium,BEL,1930,8029570
5563,Belgium,BEL,1931,8066970
5564,Belgium,BEL,1932,8099037
5565,Belgium,BEL,1933,8125715
5566,Belgium,BEL,1934,8152481
5567,Belgium,BEL,1935,8179335
5568,Belgium,BEL,1936,8206277
5569,Belgium,BEL,1937,8233309
5570,Belgium,BEL,1938,8260429
5571,Belgium,BEL,1939,8287916
5572,Belgium,BEL,1940,8315772
5573,Belgium,BEL,1941,8343998
5574,Belgium,BEL,1942,8372598
5575,Belgium,BEL,1943,8401573
5576,Belgium,BEL,1944,8430648
5577,Belgium,BEL,1945,8459824
5578,Belgium,BEL,1946,8489101
5579,Belgium,BEL,1947,8518479
5580,Belgium,BEL,1948,8547959
5581,Belgium,BEL,1949,8580904
5582,Belgium,BEL,1950,8617441
5583,Belgium,BEL,1951,8655757
5584,Belgium,BEL,1952,8696641
5585,Belgium,BEL,1953,8741858
5586,Belgium,BEL,1954,8788384
5587,Belgium,BEL,1955,8835490
5588,Belgium,BEL,1956,8882162
5589,Belgium,BEL,1957,8931863
5590,Belgium,BEL,1958,8986122
5591,Belgium,BEL,1959,9045746
5592,Belgium,BEL,1960,9102170
5593,Belgium,BEL,1961,9158207
5594,Belgium,BEL,1962,9217669
5595,Belgium,BEL,1963,9275198
5596,Belgium,BEL,1964,9337682
5597,Belgium,BEL,1965,9399852
5598,Belgium,BEL,1966,9455001
5599,Belgium,BEL,1967,9505921
5600,Belgium,BEL,1968,9549700
5601,Belgium,BEL,1969,9589187
5602,Belgium,BEL,1970,9630508
5603,Belgium,BEL,1971,9666524
5604,Belgium,BEL,1972,9694851
5605,Belgium,BEL,1973,9718032
5606,Belgium,BEL,1974,9735810
5607,Belgium,BEL,1975,9748475
5608,Belgium,BEL,1976,9758905
5609,Belgium,BEL,1977,9774018
5610,Belgium,BEL,1978,9791813
5611,Belgium,BEL,1979,9811367
5612,Belgium,BEL,1980,9833093
5613,Belgium,BEL,1981,9850674
5614,Belgium,BEL,1982,9862330
5615,Belgium,BEL,1983,9869136
5616,Belgium,BEL,1984,9874586
5617,Belgium,BEL,1985,9880337
5618,Belgium,BEL,1986,9886981
5619,Belgium,BEL,1987,9899150
5620,Belgium,BEL,1988,9916567
5621,Belgium,BEL,1989,9936574
5622,Belgium,BEL,1990,9960969
5623,Belgium,BEL,1991,9998961
5624,Belgium,BEL,1992,10045987
5625,Belgium,BEL,1993,10084932
5626,Belgium,BEL,1994,10116005
5627,Belgium,BEL,1995,10137264
5628,Belgium,BEL,1996,10156973
5629,Belgium,BEL,1997,10181465
5630,Belgium,BEL,1998,10203186
5631,Belgium,BEL,1999,10226681
5632,Belgium,BEL,2000,10251719
5633,Belgium,BEL,2001,10287004
5634,Belgium,BEL,2002,10332978
5635,Belgium,BEL,2003,10376260
5636,Belgium,BEL,2004,10421298
5637,Belgium,BEL,2005,10478883
5638,Belgium,BEL,2006,10548446
5639,Belgium,BEL,2007,10625490
5640,Belgium,BEL,2008,10709710
5641,Belgium,BEL,2009,10812936
5642,Belgium,BEL,2010,10936620
5643,Belgium,BEL,2011,11038627
5644,Belgium,BEL,2012,11107524
5645,Belgium,BEL,2013,11160277
5646,Belgium,BEL,2014,11210111
5647,Belgium,BEL,2015,11275332
5648,Belgium,BEL,2016,11332704
5649,Belgium,BEL,2017,11376583
5650,Belgium,BEL,2018,11428609
5651,Belgium,BEL,2019,11490622
5652,Belgium,BEL,2020,11540103
5653,Belgium,BEL,2021,11570842
5654,Belgium,BEL,2022,11641813
5655,Belgium,BEL,2023,11712894
5656,Belize,BLZ,-10000,200
5657,Belize,BLZ,-9000,250
5658,Belize,BLZ,-8000,313
5659,Belize,BLZ,-7000,391
5660,Belize,BLZ,-6000,489
5661,Belize,BLZ,-5000,611
5662,Belize,BLZ,-4000,764
5663,Belize,BLZ,-3000,955
5664,Belize,BLZ,-2000,1194
5665,Belize,BLZ,-1000,1493
5666,Belize,BLZ,0,1866
5667,Belize,BLZ,100,2036
5668,Belize,BLZ,200,2221
5669,Belize,BLZ,300,2423
5670,Belize,BLZ,400,2644
5671,Belize,BLZ,500,2884
5672,Belize,BLZ,600,3146
5673,Belize,BLZ,700,3432
5674,Belize,BLZ,800,3744
5675,Belize,BLZ,900,4085
5676,Belize,BLZ,1000,4456
5677,Belize,BLZ,1100,4861
5678,Belize,BLZ,1200,5303
5679,Belize,BLZ,1300,5785
5680,Belize,BLZ,1400,6311
5681,Belize,BLZ,1500,6885
5682,Belize,BLZ,1600,7511
5683,Belize,BLZ,1700,8194
5684,Belize,BLZ,1710,8866
5685,Belize,BLZ,1720,9592
5686,Belize,BLZ,1730,10379
5687,Belize,BLZ,1740,11229
5688,Belize,BLZ,1750,12150
5689,Belize,BLZ,1760,13146
5690,Belize,BLZ,1770,14223
5691,Belize,BLZ,1780,15389
5692,Belize,BLZ,1790,16651
5693,Belize,BLZ,1800,25526
5694,Belize,BLZ,1801,25526
5695,Belize,BLZ,1802,25526
5696,Belize,BLZ,1803,25526
5697,Belize,BLZ,1804,25526
5698,Belize,BLZ,1805,25526
5699,Belize,BLZ,1806,25526
5700,Belize,BLZ,1807,25526
5701,Belize,BLZ,1808,25526
5702,Belize,BLZ,1809,25526
5703,Belize,BLZ,1810,25526
5704,Belize,BLZ,1811,25526
5705,Belize,BLZ,1812,25526
5706,Belize,BLZ,1813,25526
5707,Belize,BLZ,1814,25526
5708,Belize,BLZ,1815,25526
5709,Belize,BLZ,1816,25526
5710,Belize,BLZ,1817,25526
5711,Belize,BLZ,1818,25526
5712,Belize,BLZ,1819,25528
5713,Belize,BLZ,1820,25533
5714,Belize,BLZ,1821,25540
5715,Belize,BLZ,1822,25549
5716,Belize,BLZ,1823,25561
5717,Belize,BLZ,1824,25573
5718,Belize,BLZ,1825,25585
5719,Belize,BLZ,1826,25597
5720,Belize,BLZ,1827,25608
5721,Belize,BLZ,1828,25620
5722,Belize,BLZ,1829,25632
5723,Belize,BLZ,1830,25644
5724,Belize,BLZ,1831,25655
5725,Belize,BLZ,1832,25667
5726,Belize,BLZ,1833,25679
5727,Belize,BLZ,1834,25691
5728,Belize,BLZ,1835,25703
5729,Belize,BLZ,1836,25715
5730,Belize,BLZ,1837,25726
5731,Belize,BLZ,1838,25738
5732,Belize,BLZ,1839,25750
5733,Belize,BLZ,1840,25762
5734,Belize,BLZ,1841,25774
5735,Belize,BLZ,1842,25786
5736,Belize,BLZ,1843,25797
5737,Belize,BLZ,1844,25809
5738,Belize,BLZ,1845,25821
5739,Belize,BLZ,1846,25833
5740,Belize,BLZ,1847,25845
5741,Belize,BLZ,1848,25857
5742,Belize,BLZ,1849,25869
5743,Belize,BLZ,1850,25881
5744,Belize,BLZ,1851,25906
5745,Belize,BLZ,1852,25932
5746,Belize,BLZ,1853,25958
5747,Belize,BLZ,1854,25984
5748,Belize,BLZ,1855,26010
5749,Belize,BLZ,1856,26035
5750,Belize,BLZ,1857,26061
5751,Belize,BLZ,1858,26087
5752,Belize,BLZ,1859,26090
5753,Belize,BLZ,1860,26071
5754,Belize,BLZ,1861,26028
5755,Belize,BLZ,1862,25963
5756,Belize,BLZ,1863,25875
5757,Belize,BLZ,1864,25787
5758,Belize,BLZ,1865,25700
5759,Belize,BLZ,1866,25613
5760,Belize,BLZ,1867,25526
5761,Belize,BLZ,1868,25440
5762,Belize,BLZ,1869,25412
5763,Belize,BLZ,1870,25444
5764,Belize,BLZ,1871,25536
5765,Belize,BLZ,1872,25688
5766,Belize,BLZ,1873,25900
5767,Belize,BLZ,1874,26114
5768,Belize,BLZ,1875,26330
5769,Belize,BLZ,1876,26547
5770,Belize,BLZ,1877,26766
5771,Belize,BLZ,1878,26987
5772,Belize,BLZ,1879,27244
5773,Belize,BLZ,1880,27537
5774,Belize,BLZ,1881,27868
5775,Belize,BLZ,1882,28237
5776,Belize,BLZ,1883,28645
5777,Belize,BLZ,1884,29058
5778,Belize,BLZ,1885,29478
5779,Belize,BLZ,1886,29904
5780,Belize,BLZ,1887,30336
5781,Belize,BLZ,1888,30774
5782,Belize,BLZ,1889,31243
5783,Belize,BLZ,1890,31745
5784,Belize,BLZ,1891,32279
5785,Belize,BLZ,1892,32848
5786,Belize,BLZ,1893,33452
5787,Belize,BLZ,1894,34067
5788,Belize,BLZ,1895,34693
5789,Belize,BLZ,1896,35331
5790,Belize,BLZ,1897,35980
5791,Belize,BLZ,1898,36642
5792,Belize,BLZ,1899,37239
5793,Belize,BLZ,1900,37771
5794,Belize,BLZ,1901,38235
5795,Belize,BLZ,1902,38629
5796,Belize,BLZ,1903,38951
5797,Belize,BLZ,1904,39277
5798,Belize,BLZ,1905,39605
5799,Belize,BLZ,1906,39935
5800,Belize,BLZ,1907,40269
5801,Belize,BLZ,1908,40605
5802,Belize,BLZ,1909,40977
5803,Belize,BLZ,1910,41386
5804,Belize,BLZ,1911,41833
5805,Belize,BLZ,1912,42317
5806,Belize,BLZ,1913,42841
5807,Belize,BLZ,1914,43371
5808,Belize,BLZ,1915,43907
5809,Belize,BLZ,1916,44450
5810,Belize,BLZ,1917,45000
5811,Belize,BLZ,1918,45533
5812,Belize,BLZ,1919,46080
5813,Belize,BLZ,1920,46640
5814,Belize,BLZ,1921,47214
5815,Belize,BLZ,1922,47801
5816,Belize,BLZ,1923,48403
5817,Belize,BLZ,1924,49013
5818,Belize,BLZ,1925,49630
5819,Belize,BLZ,1926,50255
5820,Belize,BLZ,1927,50888
5821,Belize,BLZ,1928,51529
5822,Belize,BLZ,1929,52200
5823,Belize,BLZ,1930,52902
5824,Belize,BLZ,1931,53635
5825,Belize,BLZ,1932,54401
5826,Belize,BLZ,1933,55199
5827,Belize,BLZ,1934,56010
5828,Belize,BLZ,1935,56832
5829,Belize,BLZ,1936,57666
5830,Belize,BLZ,1937,58512
5831,Belize,BLZ,1938,59371
5832,Belize,BLZ,1939,60197
5833,Belize,BLZ,1940,60990
5834,Belize,BLZ,1941,61747
5835,Belize,BLZ,1942,62469
5836,Belize,BLZ,1943,63154
5837,Belize,BLZ,1944,63846
5838,Belize,BLZ,1945,64546
5839,Belize,BLZ,1946,65254
5840,Belize,BLZ,1947,65969
5841,Belize,BLZ,1948,66692
5842,Belize,BLZ,1949,67736
5843,Belize,BLZ,1950,69085
5844,Belize,BLZ,1951,71137
5845,Belize,BLZ,1952,73364
5846,Belize,BLZ,1953,75529
5847,Belize,BLZ,1954,77691
5848,Belize,BLZ,1955,79868
5849,Belize,BLZ,1956,82090
5850,Belize,BLZ,1957,84356
5851,Belize,BLZ,1958,86673
5852,Belize,BLZ,1959,89008
5853,Belize,BLZ,1960,91331
5854,Belize,BLZ,1961,93645
5855,Belize,BLZ,1962,96060
5856,Belize,BLZ,1963,98713
5857,Belize,BLZ,1964,101619
5858,Belize,BLZ,1965,104691
5859,Belize,BLZ,1966,107916
5860,Belize,BLZ,1967,111290
5861,Belize,BLZ,1968,114731
5862,Belize,BLZ,1969,118053
5863,Belize,BLZ,1970,120745
5864,Belize,BLZ,1971,122819
5865,Belize,BLZ,1972,124690
5866,Belize,BLZ,1973,126460
5867,Belize,BLZ,1974,128199
5868,Belize,BLZ,1975,130404
5869,Belize,BLZ,1976,133117
5870,Belize,BLZ,1977,135905
5871,Belize,BLZ,1978,138719
5872,Belize,BLZ,1979,141692
5873,Belize,BLZ,1980,145072
5874,Belize,BLZ,1981,148802
5875,Belize,BLZ,1982,152561
5876,Belize,BLZ,1983,156310
5877,Belize,BLZ,1984,160060
5878,Belize,BLZ,1985,163813
5879,Belize,BLZ,1986,167570
5880,Belize,BLZ,1987,171350
5881,Belize,BLZ,1988,175195
5882,Belize,BLZ,1989,179123
5883,Belize,BLZ,1990,183090
5884,Belize,BLZ,1991,187057
5885,Belize,BLZ,1992,190994
5886,Belize,BLZ,1993,194916
5887,Belize,BLZ,1994,199100
5888,Belize,BLZ,1995,204165
5889,Belize,BLZ,1996,210321
5890,Belize,BLZ,1997,217457
5891,Belize,BLZ,1998,225186
5892,Belize,BLZ,1999,233064
5893,Belize,BLZ,2000,240809
5894,Belize,BLZ,2001,248394
5895,Belize,BLZ,2002,256018
5896,Belize,BLZ,2003,263793
5897,Belize,BLZ,2004,271695
5898,Belize,BLZ,2005,279746
5899,Belize,BLZ,2006,287890
5900,Belize,BLZ,2007,296117
5901,Belize,BLZ,2008,304373
5902,Belize,BLZ,2009,312618
5903,Belize,BLZ,2010,320256
5904,Belize,BLZ,2011,327307
5905,Belize,BLZ,2012,334420
5906,Belize,BLZ,2013,341633
5907,Belize,BLZ,2014,348935
5908,Belize,BLZ,2015,356340
5909,Belize,BLZ,2016,364717
5910,Belize,BLZ,2017,373216
5911,Belize,BLZ,2018,380232
5912,Belize,BLZ,2019,385833
5913,Belize,BLZ,2020,390819
5914,Belize,BLZ,2021,395356
5915,Belize,BLZ,2022,402741
5916,Belize,BLZ,2023,411115
5917,Benin,BEN,-10000,2557
5918,Benin,BEN,-9000,4262
5919,Benin,BEN,-8000,7104
5920,Benin,BEN,-7000,11840
5921,Benin,BEN,-6000,19734
5922,Benin,BEN,-5000,32890
5923,Benin,BEN,-4000,54817
5924,Benin,BEN,-3000,91362
5925,Benin,BEN,-2000,152271
5926,Benin,BEN,-1000,253785
5927,Benin,BEN,0,422976
5928,Benin,BEN,100,483401
5929,Benin,BEN,200,552458
5930,Benin,BEN,300,631381
5931,Benin,BEN,400,721578
5932,Benin,BEN,500,824661
5933,Benin,BEN,600,942470
5934,Benin,BEN,700,1077108
5935,Benin,BEN,800,1230981
5936,Benin,BEN,900,1406836
5937,Benin,BEN,1000,1607812
5938,Benin,BEN,1100,1837500
5939,Benin,BEN,1200,2100000
5940,Benin,BEN,1300,2400000
5941,Benin,BEN,1400,2700000
5942,Benin,BEN,1500,3000000
5943,Benin,BEN,1600,3100000
5944,Benin,BEN,1700,6262555
5945,Benin,BEN,1710,5780820
5946,Benin,BEN,1720,5336141
5947,Benin,BEN,1730,4925669
5948,Benin,BEN,1740,4546771
5949,Benin,BEN,1750,4197019
5950,Benin,BEN,1760,3874172
5951,Benin,BEN,1770,3576158
5952,Benin,BEN,1780,3301069
5953,Benin,BEN,1790,3047141
5954,Benin,BEN,1800,636559
5955,Benin,BEN,1801,636559
5956,Benin,BEN,1802,636559
5957,Benin,BEN,1803,636559
5958,Benin,BEN,1804,636559
5959,Benin,BEN,1805,636559
5960,Benin,BEN,1806,636559
5961,Benin,BEN,1807,636559
5962,Benin,BEN,1808,636559
5963,Benin,BEN,1809,636559
5964,Benin,BEN,1810,636559
